[2026-07-01 06:40:00] INFO ShipmentService - order_id=ORD-10448 customer_id=CUST-0130 carrier=UPS tracking_number=1Z904505683 status=OUT_FOR_DELIVERY origin=Vancouver,BC dest=Kathmandu,NP weight_kg=1.22
[2026-07-02 23:38:00] INFO ShipmentService - order_id=ORD-10397 customer_id=CUST-0138 carrier=USPS tracking_number=1Z268802235 status=IN_TRANSIT origin=Bristol,UK dest=Sydney,AU weight_kg=11.24
[2026-07-03 00:14:00] INFO ShipmentService - order_id=ORD-10038 customer_id=CUST-0014 carrier=FedEx tracking_number=1Z190224542 status=OUT_FOR_DELIVERY origin=Denver,CO dest=Mumbai,IN weight_kg=3.68
[2026-07-03 00:29:00] INFO ShipmentService - order_id=ORD-10308 customer_id=CUST-0031 carrier=FedEx tracking_number=1Z766928774 status=OUT_FOR_DELIVERY origin=Berlin,DE dest=Munich,DE weight_kg=4.17
[2026-07-03 00:57:00] INFO ShipmentService - order_id=ORD-10228 customer_id=CUST-0131 carrier=USPS tracking_number=1Z634232794 status=IN_TRANSIT origin=Manchester,UK dest=Mumbai,IN weight_kg=3.94
[2026-07-03 01:09:00] WARN ShipmentService - order_id=ORD-10034 customer_id=CUST-0114 carrier=USPS tracking_number=1Z792944501 status=DELAYED origin=Toronto,ON dest=Vancouver,BC weight_kg=1.1 reason="weather delay"
[2026-07-03 01:42:00] INFO ShipmentService - order_id=ORD-10012 customer_id=CUST-0008 carrier=FedEx tracking_number=1Z344535679 status=IN_TRANSIT origin=Mumbai,IN dest=Vancouver,BC weight_kg=1.36
[2026-07-03 01:45:00] INFO ShipmentService - order_id=ORD-10537 customer_id=CUST-0111 carrier=UPS tracking_number=1Z824890971 status=IN_TRANSIT origin=Manchester,UK dest=Toronto,ON weight_kg=4.09
[2026-07-03 02:03:00] INFO ShipmentService - order_id=ORD-10143 customer_id=CUST-0100 carrier=UPS tracking_number=1Z248031551 status=DELIVERED origin=Kathmandu,NP dest=Sydney,AU weight_kg=11.98
[2026-07-03 02:38:00] INFO ShipmentService - order_id=ORD-10426 customer_id=CUST-0028 carrier=DHL Express tracking_number=1Z421557922 status=IN_TRANSIT origin=Portland,OR dest=Mumbai,IN weight_kg=3.53
[2026-07-03 03:04:00] INFO ShipmentService - order_id=ORD-10552 customer_id=CUST-0070 carrier=USPS tracking_number=1Z913688073 status=OUT_FOR_DELIVERY origin=Bengaluru,IN dest=Sydney,AU weight_kg=7.93
[2026-07-03 03:37:00] INFO ShipmentService - order_id=ORD-10157 customer_id=CUST-0034 carrier=UPS tracking_number=1Z344360546 status=DELIVERED origin=Bengaluru,IN dest=Bristol,UK weight_kg=2.88
[2026-07-03 04:08:00] INFO ShipmentService - order_id=ORD-10149 customer_id=CUST-0030 carrier=UPS tracking_number=1Z943933854 status=OUT_FOR_DELIVERY origin=Munich,DE dest=Sydney,AU weight_kg=6.72
[2026-07-03 04:38:00] INFO ShipmentService - order_id=ORD-10479 customer_id=CUST-0054 carrier=DHL Express tracking_number=1Z436161542 status=OUT_FOR_DELIVERY origin=Mumbai,IN dest=Austin,TX weight_kg=10.18
[2026-07-03 05:05:00] INFO ShipmentService - order_id=ORD-10396 customer_id=CUST-0084 carrier=UPS tracking_number=1Z699627706 status=IN_TRANSIT origin=Berlin,DE dest=Berlin,DE weight_kg=0.56
[2026-07-03 05:14:00] INFO ShipmentService - order_id=ORD-10441 customer_id=CUST-0035 carrier=DHL Express tracking_number=1Z636656386 status=DELIVERED origin=Kathmandu,NP dest=Portland,OR weight_kg=9.76
[2026-07-03 05:36:00] INFO ShipmentService - order_id=ORD-10511 customer_id=CUST-0097 carrier=UPS tracking_number=1Z836332204 status=DELIVERED origin=Bristol,UK dest=Bristol,UK weight_kg=9.08
[2026-07-03 06:11:00] INFO ShipmentService - order_id=ORD-10449 customer_id=CUST-0039 carrier=DHL Express tracking_number=1Z124953585 status=IN_TRANSIT origin=Manchester,UK dest=Sydney,AU weight_kg=6.9
[2026-07-03 06:20:00] WARN ShipmentService - order_id=ORD-10379 customer_id=CUST-0029 carrier=UPS tracking_number=1Z776284800 status=DELAYED origin=Manchester,UK dest=Sydney,AU weight_kg=9.63 reason="address correction needed"
[2026-07-03 06:46:00] INFO ShipmentService - order_id=ORD-10526 customer_id=CUST-0130 carrier=USPS tracking_number=1Z168407281 status=IN_TRANSIT origin=Toronto,ON dest=Bristol,UK weight_kg=6.51
[2026-07-03 06:53:00] INFO ShipmentService - order_id=ORD-10193 customer_id=CUST-0057 carrier=DHL Express tracking_number=1Z786124569 status=IN_TRANSIT origin=Sydney,AU dest=Berlin,DE weight_kg=10.76
[2026-07-03 07:00:00] INFO ShipmentService - order_id=ORD-10437 customer_id=CUST-0112 carrier=UPS tracking_number=1Z839834472 status=IN_TRANSIT origin=Portland,OR dest=Bengaluru,IN weight_kg=7.32
[2026-07-03 07:13:00] INFO ShipmentService - order_id=ORD-10351 customer_id=CUST-0098 carrier=FedEx tracking_number=1Z321075169 status=DELIVERED origin=Bristol,UK dest=Vancouver,BC weight_kg=2.95
[2026-07-03 07:18:00] INFO ShipmentService - order_id=ORD-10225 customer_id=CUST-0042 carrier=USPS tracking_number=1Z656769159 status=IN_TRANSIT origin=Portland,OR dest=Manchester,UK weight_kg=0.33
[2026-07-03 07:45:00] INFO ShipmentService - order_id=ORD-10273 customer_id=CUST-0095 carrier=USPS tracking_number=1Z238660514 status=OUT_FOR_DELIVERY origin=Denver,CO dest=Austin,TX weight_kg=6.53
[2026-07-03 07:50:00] INFO ShipmentService - order_id=ORD-10144 customer_id=CUST-0022 carrier=USPS tracking_number=1Z239513727 status=IN_TRANSIT origin=Bengaluru,IN dest=Toronto,ON weight_kg=10.47
[2026-07-03 08:21:00] INFO ShipmentService - order_id=ORD-10263 customer_id=CUST-0032 carrier=UPS tracking_number=1Z433196834 status=OUT_FOR_DELIVERY origin=Sydney,AU dest=Sydney,AU weight_kg=7.13
[2026-07-03 08:51:00] INFO ShipmentService - order_id=ORD-10197 customer_id=CUST-0060 carrier=DHL Express tracking_number=1Z253214356 status=DELIVERED origin=Toronto,ON dest=Portland,OR weight_kg=5.46
[2026-07-03 09:30:00] INFO ShipmentService - order_id=ORD-10282 customer_id=CUST-0019 carrier=UPS tracking_number=1Z711205057 status=OUT_FOR_DELIVERY origin=Munich,DE dest=Manchester,UK weight_kg=10.58
[2026-07-03 10:07:00] WARN ShipmentService - order_id=ORD-10205 customer_id=CUST-0058 carrier=FedEx tracking_number=1Z409142921 status=DELAYED origin=Kathmandu,NP dest=Austin,TX weight_kg=7.83 reason="weather delay"
[2026-07-03 10:27:00] INFO ShipmentService - order_id=ORD-10321 customer_id=CUST-0076 carrier=USPS tracking_number=1Z969714515 status=OUT_FOR_DELIVERY origin=Sydney,AU dest=Bengaluru,IN weight_kg=10.23
[2026-07-03 10:39:00] INFO ShipmentService - order_id=ORD-10245 customer_id=CUST-0031 carrier=USPS tracking_number=1Z807681800 status=OUT_FOR_DELIVERY origin=Berlin,DE dest=Bristol,UK weight_kg=2.36
[2026-07-03 11:05:00] INFO ShipmentService - order_id=ORD-10109 customer_id=CUST-0067 carrier=FedEx tracking_number=1Z269578434 status=DELIVERED origin=Toronto,ON dest=Bengaluru,IN weight_kg=3.43
[2026-07-03 11:24:00] WARN ShipmentService - order_id=ORD-10260 customer_id=CUST-0094 carrier=FedEx tracking_number=1Z875681172 status=DELAYED origin=Kathmandu,NP dest=Kathmandu,NP weight_kg=10.85 reason="weather delay"
[2026-07-03 12:00:00] INFO ShipmentService - order_id=ORD-10447 customer_id=CUST-0016 carrier=FedEx tracking_number=1Z911101211 status=DELIVERED origin=Manchester,UK dest=Austin,TX weight_kg=1.44
[2026-07-03 12:21:00] INFO ShipmentService - order_id=ORD-10097 customer_id=CUST-0115 carrier=USPS tracking_number=1Z371406088 status=IN_TRANSIT origin=Berlin,DE dest=Denver,CO weight_kg=2.65
[2026-07-03 12:23:00] INFO ShipmentService - order_id=ORD-10331 customer_id=CUST-0103 carrier=FedEx tracking_number=1Z825443666 status=IN_TRANSIT origin=Melbourne,AU dest=Kathmandu,NP weight_kg=9.05
[2026-07-03 12:49:00] INFO ShipmentService - order_id=ORD-10524 customer_id=CUST-0017 carrier=UPS tracking_number=1Z111529159 status=DELIVERED origin=Bristol,UK dest=Portland,OR weight_kg=3.16
[2026-07-03 12:58:00] INFO ShipmentService - order_id=ORD-10536 customer_id=CUST-0127 carrier=DHL Express tracking_number=1Z598479857 status=IN_TRANSIT origin=Melbourne,AU dest=Kathmandu,NP weight_kg=5.92
[2026-07-03 13:34:00] INFO ShipmentService - order_id=ORD-10159 customer_id=CUST-0024 carrier=UPS tracking_number=1Z250598472 status=IN_TRANSIT origin=Kathmandu,NP dest=Berlin,DE weight_kg=5.76
[2026-07-03 13:45:00] INFO ShipmentService - order_id=ORD-10335 customer_id=CUST-0090 carrier=UPS tracking_number=1Z751749006 status=IN_TRANSIT origin=Bengaluru,IN dest=Portland,OR weight_kg=1.39
[2026-07-03 14:20:00] INFO ShipmentService - order_id=ORD-10514 customer_id=CUST-0126 carrier=USPS tracking_number=1Z820901832 status=DELIVERED origin=Denver,CO dest=Austin,TX weight_kg=9.21
[2026-07-03 14:30:00] INFO ShipmentService - order_id=ORD-10371 customer_id=CUST-0143 carrier=USPS tracking_number=1Z332650248 status=DELIVERED origin=Manchester,UK dest=Denver,CO weight_kg=8.63
[2026-07-03 15:05:00] INFO ShipmentService - order_id=ORD-10423 customer_id=CUST-0006 carrier=UPS tracking_number=1Z151277635 status=DELIVERED origin=Berlin,DE dest=Kathmandu,NP weight_kg=10.07
[2026-07-03 15:12:00] INFO ShipmentService - order_id=ORD-10238 customer_id=CUST-0002 carrier=USPS tracking_number=1Z576727072 status=IN_TRANSIT origin=Kathmandu,NP dest=Vancouver,BC weight_kg=0.82
[2026-07-03 15:37:00] INFO ShipmentService - order_id=ORD-10272 customer_id=CUST-0081 carrier=UPS tracking_number=1Z356130725 status=IN_TRANSIT origin=Toronto,ON dest=Manchester,UK weight_kg=2.56
[2026-07-03 15:39:00] INFO ShipmentService - order_id=ORD-10250 customer_id=CUST-0088 carrier=FedEx tracking_number=1Z306321443 status=IN_TRANSIT origin=Manchester,UK dest=Bengaluru,IN weight_kg=8.22
[2026-07-03 15:46:00] INFO ShipmentService - order_id=ORD-10457 customer_id=CUST-0032 carrier=UPS tracking_number=1Z147258075 status=IN_TRANSIT origin=Kathmandu,NP dest=Denver,CO weight_kg=5.11
[2026-07-03 16:07:00] WARN ShipmentService - order_id=ORD-10356 customer_id=CUST-0016 carrier=DHL Express tracking_number=1Z303525112 status=DELAYED origin=Munich,DE dest=Melbourne,AU weight_kg=7.57 reason="weather delay"
[2026-07-03 16:35:00] INFO ShipmentService - order_id=ORD-10049 customer_id=CUST-0021 carrier=FedEx tracking_number=1Z213693493 status=IN_TRANSIT origin=Toronto,ON dest=Toronto,ON weight_kg=4.41
[2026-07-03 17:01:00] INFO ShipmentService - order_id=ORD-10191 customer_id=CUST-0123 carrier=DHL Express tracking_number=1Z328457837 status=IN_TRANSIT origin=Portland,OR dest=Bristol,UK weight_kg=5.61
[2026-07-03 17:19:00] INFO ShipmentService - order_id=ORD-10436 customer_id=CUST-0039 carrier=DHL Express tracking_number=1Z334677931 status=DELIVERED origin=Portland,OR dest=Austin,TX weight_kg=5.05
[2026-07-03 17:51:00] INFO ShipmentService - order_id=ORD-10259 customer_id=CUST-0053 carrier=FedEx tracking_number=1Z949608711 status=DELIVERED origin=Kathmandu,NP dest=Munich,DE weight_kg=11.89
[2026-07-03 18:02:00] INFO ShipmentService - order_id=ORD-10339 customer_id=CUST-0061 carrier=DHL Express tracking_number=1Z448272764 status=DELIVERED origin=Austin,TX dest=Sydney,AU weight_kg=11.78
[2026-07-03 18:11:00] INFO ShipmentService - order_id=ORD-10467 customer_id=CUST-0062 carrier=DHL Express tracking_number=1Z917886628 status=IN_TRANSIT origin=Denver,CO dest=Melbourne,AU weight_kg=10.63
[2026-07-03 18:42:00] INFO ShipmentService - order_id=ORD-10080 customer_id=CUST-0126 carrier=FedEx tracking_number=1Z753407677 status=OUT_FOR_DELIVERY origin=Manchester,UK dest=Portland,OR weight_kg=10.96
[2026-07-03 19:15:00] INFO ShipmentService - order_id=ORD-10146 customer_id=CUST-0048 carrier=UPS tracking_number=1Z856589767 status=IN_TRANSIT origin=Munich,DE dest=Sydney,AU weight_kg=11.86
[2026-07-03 19:55:00] INFO ShipmentService - order_id=ORD-10505 customer_id=CUST-0145 carrier=FedEx tracking_number=1Z892328358 status=IN_TRANSIT origin=Vancouver,BC dest=Toronto,ON weight_kg=5.26
[2026-07-03 20:01:00] INFO ShipmentService - order_id=ORD-10294 customer_id=CUST-0008 carrier=FedEx tracking_number=1Z635503487 status=IN_TRANSIT origin=Denver,CO dest=Manchester,UK weight_kg=3.7
[2026-07-03 20:15:00] INFO ShipmentService - order_id=ORD-10010 customer_id=CUST-0027 carrier=FedEx tracking_number=1Z742178343 status=OUT_FOR_DELIVERY origin=Toronto,ON dest=Kathmandu,NP weight_kg=11.86
[2026-07-03 20:37:00] INFO ShipmentService - order_id=ORD-10431 customer_id=CUST-0027 carrier=UPS tracking_number=1Z791062461 status=IN_TRANSIT origin=Vancouver,BC dest=Manchester,UK weight_kg=9.49
[2026-07-03 21:04:00] INFO ShipmentService - order_id=ORD-10531 customer_id=CUST-0004 carrier=DHL Express tracking_number=1Z345897637 status=IN_TRANSIT origin=Mumbai,IN dest=Portland,OR weight_kg=10.19
[2026-07-03 21:20:00] INFO ShipmentService - order_id=ORD-10216 customer_id=CUST-0118 carrier=UPS tracking_number=1Z814044769 status=DELIVERED origin=Munich,DE dest=Portland,OR weight_kg=11.86
[2026-07-03 21:35:00] INFO ShipmentService - order_id=ORD-10202 customer_id=CUST-0145 carrier=USPS tracking_number=1Z297080451 status=IN_TRANSIT origin=Munich,DE dest=Manchester,UK weight_kg=5.42
[2026-07-03 22:07:00] WARN ShipmentService - order_id=ORD-10239 customer_id=CUST-0064 carrier=FedEx tracking_number=1Z781146329 status=DELAYED origin=Toronto,ON dest=Portland,OR weight_kg=11.91 reason="customs hold"
[2026-07-03 22:13:00] INFO ShipmentService - order_id=ORD-10249 customer_id=CUST-0012 carrier=UPS tracking_number=1Z992516620 status=IN_TRANSIT origin=Sydney,AU dest=Munich,DE weight_kg=9.58
[2026-07-03 22:46:00] INFO ShipmentService - order_id=ORD-10015 customer_id=CUST-0070 carrier=FedEx tracking_number=1Z601517159 status=DELIVERED origin=Bristol,UK dest=Kathmandu,NP weight_kg=3.88
[2026-07-03 23:02:00] INFO ShipmentService - order_id=ORD-10385 customer_id=CUST-0060 carrier=USPS tracking_number=1Z367328888 status=OUT_FOR_DELIVERY origin=Denver,CO dest=Sydney,AU weight_kg=3.78
[2026-07-03 23:15:00] WARN ShipmentService - order_id=ORD-10138 customer_id=CUST-0037 carrier=DHL Express tracking_number=1Z616653113 status=DELAYED origin=Bengaluru,IN dest=Mumbai,IN weight_kg=1.14 reason="weather delay"
[2026-07-03 23:40:00] INFO ShipmentService - order_id=ORD-10106 customer_id=CUST-0095 carrier=UPS tracking_number=1Z553867727 status=DELIVERED origin=Berlin,DE dest=Berlin,DE weight_kg=6.16
[2026-07-03 23:50:00] INFO ShipmentService - order_id=ORD-10051 customer_id=CUST-0020 carrier=USPS tracking_number=1Z509545868 status=IN_TRANSIT origin=Portland,OR dest=Mumbai,IN weight_kg=5.24
[2026-07-04 00:10:00] INFO ShipmentService - order_id=ORD-10372 customer_id=CUST-0066 carrier=UPS tracking_number=1Z288655709 status=OUT_FOR_DELIVERY origin=Munich,DE dest=Kathmandu,NP weight_kg=3.24
[2026-07-04 00:40:00] INFO ShipmentService - order_id=ORD-10227 customer_id=CUST-0109 carrier=DHL Express tracking_number=1Z750714773 status=IN_TRANSIT origin=Bristol,UK dest=Munich,DE weight_kg=5.87
[2026-07-04 01:11:00] INFO ShipmentService - order_id=ORD-10554 customer_id=CUST-0036 carrier=UPS tracking_number=1Z104488833 status=OUT_FOR_DELIVERY origin=Denver,CO dest=Toronto,ON weight_kg=0.35
[2026-07-04 01:35:00] INFO ShipmentService - order_id=ORD-10361 customer_id=CUST-0073 carrier=USPS tracking_number=1Z523751880 status=IN_TRANSIT origin=Bristol,UK dest=Bristol,UK weight_kg=11.65
[2026-07-04 02:07:00] INFO ShipmentService - order_id=ORD-10266 customer_id=CUST-0035 carrier=DHL Express tracking_number=1Z176487306 status=IN_TRANSIT origin=Melbourne,AU dest=Sydney,AU weight_kg=5.02
[2026-07-04 02:15:00] WARN ShipmentService - order_id=ORD-10352 customer_id=CUST-0025 carrier=USPS tracking_number=1Z308550942 status=DELAYED origin=Sydney,AU dest=Denver,CO weight_kg=9.2 reason="address correction needed"
[2026-07-04 02:38:00] INFO ShipmentService - order_id=ORD-10280 customer_id=CUST-0012 carrier=USPS tracking_number=1Z495330845 status=DELIVERED origin=Melbourne,AU dest=Kathmandu,NP weight_kg=8.42
[2026-07-04 03:06:00] INFO ShipmentService - order_id=ORD-10569 customer_id=CUST-0056 carrier=UPS tracking_number=1Z137052221 status=IN_TRANSIT origin=Toronto,ON dest=Berlin,DE weight_kg=11.07
[2026-07-04 03:08:00] INFO ShipmentService - order_id=ORD-10261 customer_id=CUST-0096 carrier=UPS tracking_number=1Z589058010 status=IN_TRANSIT origin=Vancouver,BC dest=Sydney,AU weight_kg=11.34
[2026-07-04 03:24:00] INFO ShipmentService - order_id=ORD-10118 customer_id=CUST-0024 carrier=UPS tracking_number=1Z927825086 status=DELIVERED origin=Portland,OR dest=Austin,TX weight_kg=1.29
[2026-07-04 03:49:00] INFO ShipmentService - order_id=ORD-10521 customer_id=CUST-0090 carrier=USPS tracking_number=1Z186273351 status=IN_TRANSIT origin=Kathmandu,NP dest=Sydney,AU weight_kg=6.32
[2026-07-04 04:17:00] INFO ShipmentService - order_id=ORD-10223 customer_id=CUST-0071 carrier=UPS tracking_number=1Z371518421 status=OUT_FOR_DELIVERY origin=Bengaluru,IN dest=Bristol,UK weight_kg=8.36
[2026-07-04 04:52:00] INFO ShipmentService - order_id=ORD-10483 customer_id=CUST-0086 carrier=USPS tracking_number=1Z888055028 status=DELIVERED origin=Sydney,AU dest=Vancouver,BC weight_kg=5.06
[2026-07-04 04:58:00] INFO ShipmentService - order_id=ORD-10199 customer_id=CUST-0026 carrier=FedEx tracking_number=1Z933965732 status=DELIVERED origin=Melbourne,AU dest=Sydney,AU weight_kg=9.61
[2026-07-04 05:16:00] WARN ShipmentService - order_id=ORD-10004 customer_id=CUST-0118 carrier=UPS tracking_number=1Z850555192 status=DELAYED origin=Kathmandu,NP dest=Bristol,UK weight_kg=3.84 reason="weather delay"
[2026-07-04 05:17:00] INFO ShipmentService - order_id=ORD-10123 customer_id=CUST-0070 carrier=FedEx tracking_number=1Z847664372 status=OUT_FOR_DELIVERY origin=Austin,TX dest=Mumbai,IN weight_kg=5.13
[2026-07-04 05:36:00] INFO ShipmentService - order_id=ORD-10475 customer_id=CUST-0107 carrier=USPS tracking_number=1Z502278868 status=IN_TRANSIT origin=Denver,CO dest=Denver,CO weight_kg=2.4
[2026-07-04 06:08:00] INFO ShipmentService - order_id=ORD-10091 customer_id=CUST-0031 carrier=UPS tracking_number=1Z583893332 status=IN_TRANSIT origin=Munich,DE dest=Austin,TX weight_kg=6.89
[2026-07-04 06:21:00] INFO ShipmentService - order_id=ORD-10560 customer_id=CUST-0054 carrier=FedEx tracking_number=1Z968848930 status=IN_TRANSIT origin=Kathmandu,NP dest=Denver,CO weight_kg=9.16
[2026-07-04 06:48:00] INFO ShipmentService - order_id=ORD-10164 customer_id=CUST-0071 carrier=USPS tracking_number=1Z217247719 status=IN_TRANSIT origin=Melbourne,AU dest=Sydney,AU weight_kg=10.45
[2026-07-04 07:07:00] INFO ShipmentService - order_id=ORD-10525 customer_id=CUST-0008 carrier=FedEx tracking_number=1Z397171155 status=IN_TRANSIT origin=Bristol,UK dest=Austin,TX weight_kg=0.96
[2026-07-04 07:23:00] INFO ShipmentService - order_id=ORD-10127 customer_id=CUST-0063 carrier=USPS tracking_number=1Z916616735 status=IN_TRANSIT origin=Berlin,DE dest=Melbourne,AU weight_kg=1.39
[2026-07-04 07:24:00] INFO ShipmentService - order_id=ORD-10195 customer_id=CUST-0091 carrier=FedEx tracking_number=1Z660852445 status=IN_TRANSIT origin=Austin,TX dest=Toronto,ON weight_kg=9.54
[2026-07-04 07:58:00] INFO ShipmentService - order_id=ORD-10473 customer_id=CUST-0017 carrier=DHL Express tracking_number=1Z912727686 status=OUT_FOR_DELIVERY origin=Berlin,DE dest=Berlin,DE weight_kg=4.18
